None,closeask,openask,highask,lowask
514,1.14752,1.14774,1.14894,1.1472
515,1.14533,1.14752,1.14786,1.14463
516,1.145,1.14533,1.14573,1.14358
517,1.14442,1.145,1.14506,1.14421
518,1.14441,1.14442,1.14452,1.14397
519,1.14451,1.14441,1.14476,1.14399
520,1.14479,1.14451,1.1449,1.1445
521,1.14468,1.14479,1.14495,1.14439
522,1.14485,1.14468,1.14488,1.14449
523,1.14484,1.14485,1.14502,1.14465
524,1.14428,1.14484,1.14492,1.14379
525,1.14428,1.14428,1.14434,1.14381
526,1.14422,1.14428,1.14475,1.14407
527,1.14423,1.14422,1.14438,1.14383
528,1.14367,1.14423,1.14431,1.14345
529,1.14425,1.14367,1.1444,1.14349
530,1.14478,1.14425,1.14488,1.14402
531,1.14485,1.14478,1.14523,1.14425
532,1.14668,1.14485,1.14678,1.14456
533,1.14674,1.14668,1.14729,1.14655
534,1.14698,1.14674,1.14749,1.14654
535,1.14689,1.14698,1.14719,1.14647
536,1.14739,1.14689,1.1486,1.1454
537,1.14767,1.14739,1.1477,1.1466
538,1.14687,1.14767,1.14767,1.14476
539,1.14731,1.14687,1.14886,1.14662
540,1.14689,1.14731,1.14741,1.14674
541,1.14602,1.14689,1.14693,1.14594
542,1.14599,1.14602,1.1462,1.14557
543,1.14597,1.14599,1.14619,1.14581
544,1.14569,1.14597,1.14619,1.14533
545,1.14575,1.1454,1.14581,1.1454
546,1.14547,1.14575,1.1459,1.14536
547,1.14558,1.14547,1.14601,1.14531
548,1.14585,1.14558,1.14594,1.14542
549,1.14538,1.14585,1.14605,1.14531
550,1.14488,1.14538,1.14549,1.14464
551,1.14427,1.14488,1.14494,1.14415
552,1.14436,1.14427,1.14463,1.14425
553,1.14444,1.14436,1.14447,1.14398
554,1.14425,1.14444,1.14455,1.14381
555,1.14511,1.14425,1.14535,1.14388
556,1.14457,1.14511,1.14536,1.14441
557,1.14467,1.14457,1.14485,1.14408
558,1.1452,1.14467,1.14545,1.14451
559,1.14479,1.1452,1.14529,1.14417
560,1.14491,1.14479,1.14512,1.14429
561,1.14267,1.14491,1.14506,1.14248
562,1.14289,1.14267,1.14378,1.14256
563,1.14378,1.14289,1.14381,1.14244
564,1.14312,1.14378,1.14402,1.14297
565,1.14323,1.14312,1.14349,1.14268
566,1.14313,1.14323,1.14361,1.14307
567,1.14346,1.14313,1.14352,1.14313
568,1.14372,1.14346,1.14381,1.14336
569,1.14365,1.14372,1.1442,1.14358
570,1.14353,1.14365,1.14387,1.14348
571,1.14359,1.14353,1.14394,1.14332
572,1.14383,1.14359,1.14399,1.14355
573,1.14393,1.14383,1.14407,1.14374
574,1.14332,1.14393,1.14393,1.14321
575,1.14324,1.14332,1.1435,1.14307
576,1.14342,1.14324,1.14358,1.14309
577,1.14329,1.14342,1.14342,1.1429
578,1.14252,1.14329,1.14329,1.14213
579,1.14138,1.14252,1.14259,1.14117
580,1.14195,1.14138,1.14257,1.14136
