None,closeask,openask,highask,lowask
5789,110.09,110.048,110.136,110.037
5790,110.104,110.09,110.118,110.074
5791,110.142,110.104,110.147,110.095
5792,110.149,110.142,110.173,110.095
5793,110.158,110.149,110.17,110.135
5794,110.205,110.158,110.205,110.152
5795,110.149,110.205,110.219,110.133
5796,110.136,110.149,110.18,110.136
5797,110.175,110.136,110.191,110.088
5798,110.156,110.175,110.186,110.116
5799,110.127,110.156,110.166,110.114
5800,110.096,110.127,110.15,110.096
5801,110.073,110.096,110.113,110.068
5802,110.099,110.073,110.1,110.068
5803,110.012,110.099,110.119,109.974
5804,110.066,110.012,110.072,109.984
5805,110.031,110.066,110.123,110.026
5806,109.926,110.031,110.032,109.918
5807,109.855,109.926,109.964,109.84
5808,109.848,109.855,109.871,109.809
5809,109.796,109.848,109.862,109.792
5810,109.899,109.796,109.935,109.756
5811,109.846,109.899,109.949,109.824
5812,109.662,109.846,109.86,109.6
5813,109.663,109.662,109.697,109.614
5814,109.691,109.663,109.693,109.606
5815,109.687,109.691,109.702,109.663
